,,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023
Region,Country,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths,Dengue,Severe dengue,Total,Severe dengue proportion,Deaths
Non-Latin Caribbean,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,7,149,4.7,3,186,0,186,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,0,58,1,59,1.69,0,0,0,0,0,0,93,0,93,0,0,495,0,495,0,0,0,0,0,0,0,"3,352",6,"3,358",0.18,0,"2,936",6,"2,942",0.2,1,"3,058",104,"3,162",3.29,4,277,0,277,0,0,"2,232",1,"2,233",0.04,0,"40,374",363,"40,737",0.89,5,101,0,101,0,0,"1,080",8,"1,088",0.74,0,"12,667",39,"12,706",0.31,8,"1,389",8,"1,397",0.57,0,201,0,201,0,0,177,0,177,0,0,540,0,540,0,0,438,0,438,0,0,"3,230",0,"3,230",0,0,"19,404",3,"19,407",0.02,2,540,0,540,0,0,790,0,790,0,0,70,0,70,0,0
Non-Latin Caribbean,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,19,0,19,0,0,60,0,60,0,0,198,2,200,1,0,33,0,33,0,0,47,0,47,0,0,178,0,178,0,0,118,0,118,0,0,199,1,200,0.5,0,324,0,324,0,0,992,1,993,0.1,1,"1,466",1,"1,467",0.07,1,"1,093",0,"1,093",0,0,"2,169",20,"2,189",0.91,0,"1,120",0,"1,120",0,0,863,0,863,0,0,388,0,388,0,0,303,0,303,0,0,4,0,4,0,0,286,0,286,0,0,230,0,230,0,0,"1,724",0,"1,724",0,0,"4,380",0,"4,380",0,0,311,0,311,0,0,,,,,
Non-Latin Caribbean,Haiti,255,0,255,0,0,44,0,44,0,0,211,0,211,0,0,483,0,483,0,0,328,0,328,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,0,240,0,240,0,0,0,0,0,0,0,,,,,,130,0,130,0,0,,,,,,,,,,,90,,90,,0,93,,93,,0,"1,783",0,"1,783",0,0,"6,298",0,"6,298",0,0,"3,316",0,"3,316",0,0,,,,,
Non-Latin Caribbean,Jamaica,9,0,9,0,0,47,0,47,0,0,21,0,21,0,0,26,0,26,0,0,12,0,12,0,0,3,0,3,0,0,3,0,3,0,0,3,0,3,0,0,6,0,6,0,0,32,0,32,0,0,9,0,9,0,0,5,0,5,0,0,296,0,296,0,0,0,0,0,0,0,0,0,0,0,0,"1,668",108,"1,776",6.08,4,46,0,46,0,0,1,15,16,93.75,0,"1,467",42,"1,509",2.78,0,24,0,24,0,0,25,0,25,0,0,39,0,39,0,0,90,0,90,0,0,52,0,52,0,0,9,0,9,0,0,46,0,46,0,0,79,0,79,0,0,"1,448",0,"1,448",0,0,355,2,357,0.56,0,70,0,70,0,0,"2,729",158,"2,887",5.47,15,400,4,404,0.99,0,"4,643",27,"4,670",0.58,10,846,15,861,1.74,4,880,0,880,0,0,88,0,88,0,0,"2,137",160,"2,297",6.97,2,177,38,215,17.67,6,913,73,986,7.4,13,"7,552",3,"7,555",0.04,24,898,,898,,1,96,0,96,0,0,100,0,100,0,0,0,0,0,0,0
Non-Latin Caribbean,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,0,0,16,0,16,0,0,4,0,4,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,513,3,516,0.58,1,402,14,416,3.37,0,235,0,235,0,3,44,0,44,0,0,268,0,268,0,0,171,0,171,0,0,"4,465",3,"4,468",0.07,4,392,0,392,0,0,791,0,791,0,0,0,0,0,0,0,"6,077",3,"6,080",0.05,4,"4,084",1,"4,085",0.02,1,"4,754",164,"4,918",3.33,4,586,0,586,0,0,"1,376",1,"1,377",0.07,1,"36,058",521,"36,579",1.42,14,275,0,275,0,0,"1,511",0,"1,511",0,0,"6,926",114,"7,040",1.62,0,"1,669",11,"1,680",0.65,2,207,0,207,0,0,158,0,158,0,0,113,0,113,0,0,73,0,73,0,0,"1,530",0,"1,530",0,0,"32,351",47,"32,398",0.15,17,"1,073",0,"1,073",0,0,360,0,360,0,0,0,0,0,0,0
Non-Latin Caribbean,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,6,0,0,17,0,17,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,9,0,9,0,0,,,,,
Non-Latin Caribbean,Saint Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,1,804,0.12,0,0,0,0,0,0,23,0,23,0,0,40,0,40,0,0,927,39,966,4.04,1,56,0,56,0,0,428,0,428,0,0,78,0,78,0,0,55,0,55,0,0,0,0,0,0,0,11,0,11,0,0,"1,616",0,"1,616",0,0,70,0,70,0,0,93,0,93,0,0,0,0,0,0,0
Non-Latin Caribbean,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,5,0,0,81,4,85,4.71,0,20,0,20,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,49,0,49,0,0,2,0,2,0,0,19,0,19,0,0,45,1,46,2.17,0,2,0,2,0,0,100,0,100,0,0,75,0,75,0,0,5,0,5,0,0,136,0,136,0,0,10,0,10,0,0,6,0,6,0,0,46,0,46,0,0,20,0,20,0,0,0,0,0,0,0,1,0,1,0,0,,,,,
Non-Latin Caribbean,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0,2,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,65,0,65,0,0,10,1,11,9.09,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,292,0,292,0,0,51,0,51,0,0,5,0,5,0,0,11,0,11,0,0,1,0,1,0,0,30,0,30,0,0,39,0,39,0,0,98,0,98,0,0,18,0,18,0,0,74,0,74,0,0,756,1,757,0.13,1,10,0,10,0,0,230,4,234,1.71,2,167,0,167,0,0,25,0,25,0,0,196,0,196,0,0,66,0,66,0,0,90,0,90,0,0,20,0,20,0,0,"1,318",0,"1,318",0,3,39,0,39,0,0,15,0,15,0,0,1,0,1,0,0
Non-Latin Caribbean,Saint Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,698",0,"1,698",0,1,505,1,506,0.2,0,168,0,168,0,0,370,2,372,0.54,0,"3,064",31,"3,095",1,2,403,1,404,0.25,0,436,0,436,0,0,350,0,350,0,0,197,0,197,0,0,104,0,104,0,0,260,0,260,0,0,"2,735",1,"2,736",0.04,1,172,0,172,0,0,35,0,35,0,0,0,0,0,0,0
Non-Latin Caribbean,Saint Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,9,0,0,1,0,1,0,0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0,224,0,224,0,0,190,0,190,0,0,3,0,3,0,0,88,0,88,0,0,8,0,8,0,0,5,0,5,0,0,3,0,3,0,0,121,2,123,1.63,0,3,0,3,0,0,4,0,4,0,0,8,0,8,0,0,5,0,5,0,0,2,0,2,0,0,6,0,6,0,0,10,0,10,0,0,216,1,217,0.46,0,47,0,47,0,0,87,4,91,4.4,0,127,0,127,0,0,117,0,117,0,0,13,0,13,0,0,89,0,89,0,0,3,0,3,0,0,4,0,4,0,0,11,0,11,0,0,"1,595",8,"1,603",0.5,8,152,0,152,0,0,16,0,16,0,0,,,,,
Non-Latin Caribbean,Suriname,0,0,0,0,0,0,0,0,0,0,216,3,219,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,344,0,0,677,0,677,0,0,90,0,90,0,0,"1,129",11,"1,140",0.96,0,695,0,695,0,0,"1,065",4,"1,069",0.37,9,736,12,748,1.6,0,"1,058",23,"1,081",2.13,0,283,1,284,0.35,0,361,7,368,1.9,0,"2,571",141,"2,712",5.2,0,221,32,253,12.65,0,41,0,41,0,0,0,12,12,100,0,51,69,120,57.5,0,73,20,93,21.51,1,363,23,386,5.96,3,583,198,781,25.35,4,21,0,21,0,0,23,0,23,0,0,15,0,15,0,0,6,0,6,0,0,1,0,1,0,0,123,0,123,0,0,86,0,86,0,0,563,0,563,0,0,10,0,10,0,0,13,0,13,0,0,6,0,6,0,0
Non-Latin Caribbean,Trinidad and Tobago,0,0,0,0,0,14,0,14,0,0,16,0,16,0,0,118,0,118,0,0,31,0,31,0,0,7,0,7,0,0,145,0,145,0,0,125,0,125,0,0,80,0,80,0,0,11,0,11,0,0,526,0,526,0,0,36,0,36,0,0,116,0,116,0,0,38,0,38,0,0,0,0,0,0,0,312,"3,983","4,295",92.74,0,"3,983",0,"3,983",0,0,706,39,745,5.23,9,"2,848",136,"2,984",4.56,0,"1,135",65,"1,200",5.42,0,"1,968",49,"2,017",2.43,0,"2,072",86,"2,158",3.99,0,"5,700",273,"5,973",4.57,12,"2,129",80,"2,209",3.62,0,448,49,497,9.86,0,411,0,411,0,0,35,1,36,2.78,0,47,0,47,0,0,"2,350",8,"2,358",0.34,3,24,0,24,0,0,"4,734",3,"4,737",0.06,3,"1,241",1,"1,242",0.08,1,0,0,0,0,0,0,0,0,0,0,148,0,148,0,0,"1,687",0,"1,687",0,3,"1,801",0,"1,801",0,0,300,0,300,0,0,123,0,123,0,0,416,0,416,0,0,59,0,59,0,0,20,0,20,0,0,52,0,52,0,0,,,,,
Non-Latin Caribbean,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,14,0,14,0,0,5,0,5,0,0,252,0,252,0,0,331,0,331,0,0,484,0,484,0,0,210,0,210,0,0,2,0,2,0,0,19,0,19,0,0,142,0,142,0,0,4,0,4,0,0,3,0,3,0,0,,,,,
Non-Latin Caribbean,Virgin Islands (UK),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,15,0,15,0,0,65,0,65,0,0,9,0,9,0,0,939,0,939,0,0,12,0,12,0,0,223,0,223,0,0,239,0,239,0,0,103,,103,,,100,0,100,0,0,67,0,67,0,0,60,0,60,0,0,78,0,78,0,0,44,0,44,0,0,14,0,14,0,0,25,2,27,7.41,0,,,,,
Non-Latin Caribbean,Virgin Islands (US),0,0,0,0,0,127,0,127,0,0,2,0,2,0,0,1,0,1,0,0,73,0,73,0,0,43,0,43,0,0,74,0,74,0,0,77,0,77,0,0,380,0,380,0,0,275,0,275,0,0,339,0,339,0,0,62,0,62,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,19,0,19,0,0,3,0,3,0,0,11,0,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Latin Caribbean,Total,264,0,264,0,0,239,0,239,0,0,565,3,568,0.53,0,693,0,693,0,0,507,0,507,0,0,"41,556",2,"41,558",0,2,706,1,707,0.14,0,370,0,370,0,0,779,0,779,0,0,"1,130",0,"1,130",0,0,"5,286",0,"5,286",0,0,"2,036",15,"2,051",0.73,3,"6,005",0,"6,005",0,0,"20,517",0,"20,517",0,0,0,0,0,0,0,"5,665","4,116","9,781",42.08,9,"6,072",20,"6,092",0.33,0,"2,112",61,"2,173",2.81,14,"7,353",193,"7,545",2.56,0,"3,180",74,"3,254",2.27,4,"4,389",58,"4,447",1.3,9,"11,679",119,"11,798",1.01,4,"8,858",303,"9,161",3.31,12,"6,731",81,"6,812",1.19,0,"4,566",56,"4,622",1.21,0,"17,601",154,"17,755",0.87,4,"23,437",66,"23,503",0.28,6,"10,446",270,"10,716",2.52,8,"4,633",24,"4,657",0.52,3,"19,592",78,"19,670",0.4,5,"103,994","1,175","105,169",1.12,48,"19,521",48,"19,569",0.25,11,"13,124",263,"13,387",1.96,15,"47,246",345,"47,591",0.72,28,"11,423",30,"11,453",0.26,3,"7,648",1,"7,649",0.01,4,"10,524",160,"10,684",1.5,2,"5,040",38,"5,078",0.75,6,"3,209",73,"3,282",2.22,13,"16,615",15,"16,630",0.09,25,"75,154",80,"75,234",0.11,37,"15,421",0,"15,421",0,0,"5,776",9,"5,785",0.16,0,81,0,81,0,0
North America,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North America,United States of America,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,0,29,0,29,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,143,0,143,0,0,488,0,488,0,0,0,0,0,0,0,3,0,3,0,0,65,0,65,0,0,7,0,7,0,0,186,0,186,0,0,538,5,543,0.92,0,668,0,668,0,0,939,6,945,0.63,0,990,0,990,0,0,444,9,453,1.99,0,325,6,331,1.81,0,"1,137",21,"1,158",1.81,0,307,0,307,0,0,113,1,114,0.88,0,"1,138",18,"1,156",1.56,0,4,0,4,0,0
North America,Total,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,0,29,0,29,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,143,0,143,0,0,488,0,488,0,0,0,0,0,0,0,3,0,3,0,0,65,0,65,0,0,7,0,7,0,0,186,0,186,0,0,538,5,543,0.92,0,668,0,668,0,0,939,6,945,0.63,0,990,0,990,0,0,444,9,453,1.99,0,325,6,331,1.81,0,"1,137",21,"1,158",1.81,0,307,0,307,0,0,113,1,114,0.88,0,"1,138",18,"1,156",1.56,0,4,0,4,0,0
Southern Cone,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,822,0,0,3,0,3,0,0,"1,700",0,"1,700",0,0,11,0,11,0,0,214,0,214,0,0,135,0,135,0,0,"3,284",0,"3,284",0,0,34,0,34,0,0,181,0,181,0,0,173,0,173,0,0,40,0,40,0,0,"26,600",6,"26,606",0.02,5,"1,185",0,"1,185",0,0,213,0,213,0,0,"2,803",0,"2,803",0,0,"9,294",0,"9,294",0,0,"3,270",0,"3,270",0,0,"4,774",0,"4,774",0,0,"79,455",0,"79,455",0,10,557,0,557,0,0,"1,829",0,"1,829",0,0,"3,220",0,"3,220",0,0,"59,321",37,"59,358",0.06,19,"3,972",0,"3,972",0,0,750,0,750,0,0,,,,,
Southern Cone,Brazil,0,0,0,0,0,0,0,0,0,0,"12,000",0,"12,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47,364",3,"47,367",0.01,3,"89,392",1,"89,393",0,1,190,0,190,0,0,"5,334",0,"5,334",0,0,"40,368",274,"40,642",0.67,8,"97,021",188,"97,209",0.19,0,"3,501",0,"3,501",0,0,"6,915",0,"6,915",0,0,"54,453",0,"54,453",0,11,"124,663",112,"124,775",0.09,2,"175,680",69,"175,749",0.04,1,"254,039",35,"254,074",0.01,5,"535,178",105,"535,283",0.02,10,"204,061",70,"204,131",0.03,3,"231,353",59,"231,412",0.03,3,"411,709",679,"412,388",0.16,29,"775,430","2,607","778,037",0.34,145,"340,476",713,"341,189",0.21,38,"112,774",77,"112,851",0.07,3,"202,923",433,"203,356",0.21,43,"345,294",628,"345,922",0.18,67,"556,872","1,541","558,413",0.28,158,"714,470","9,957","724,427",1.37,212,"512,437","8,223","520,660",1.58,298,"976,669","17,489","994,158",1.76,656,"742,942","10,545","753,487",1.4,482,"593,093","4,357","597,450",0.73,284,"1,466,638","7,007","1,473,645",0.48,545,"590,391",689,"591,080",0.12,410,"1,647,439","1,569","1,649,008",0.1,863,"2,219,551",931,"2,220,482",0.04,707,"504,963",276,"505,239",0.05,144,"462,003",323,"462,326",0.07,160,"2,247,083","1,487","2,248,570",0.07,840,"1,466,314",828,"1,467,142",0.06,554,"975,103",371,"975,474",0.04,239,"2,362,040","1,450","2,363,490",0.06,991,,,,,
Southern Cone,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,28,0,28,0,0,25,0,25,0,0,51,0,51,0,0,23,0,23,0,0,1,0,1,0,0,32,0,32,0,0,44,0,44,0,0,30,0,30,0,0,40,0,40,0,0,33,0,33,0,0,10,0,10,0,0,18,0,18,0,0,29,0,29,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
