year,week,start.date,end.date,district,cases
2007,7,2007-02-10,2007-02-16,Gampaha,5
2007,7,2007-02-10,2007-02-16,Kalutara,3
2007,7,2007-02-10,2007-02-16,Kandy,5
2007,7,2007-02-10,2007-02-16,Matale,4
2007,7,2007-02-10,2007-02-16,NuwaraEliya,0
2007,7,2007-02-10,2007-02-16,Galle,0
2007,7,2007-02-10,2007-02-16,Hambanthota,2
2007,7,2007-02-10,2007-02-16,Matara,2
2007,7,2007-02-10,2007-02-16,Jaffna,0
2007,7,2007-02-10,2007-02-16,Kilinochchi,0
2007,7,2007-02-10,2007-02-16,Mannar,0
2007,7,2007-02-10,2007-02-16,Vavuniya,0
2007,7,2007-02-10,2007-02-16,Mullaitivu,0
2007,7,2007-02-10,2007-02-16,Batticaloa,0
2007,7,2007-02-10,2007-02-16,Ampara,0
2007,7,2007-02-10,2007-02-16,Trincomalee,0
2007,7,2007-02-10,2007-02-16,Kurunegala,2
2007,7,2007-02-10,2007-02-16,Puttalam,2
2007,7,2007-02-10,2007-02-16,Anuradhapura,1
2007,7,2007-02-10,2007-02-16,Polonnaruwa,2
2007,7,2007-02-10,2007-02-16,Badulla,1
2007,7,2007-02-10,2007-02-16,Monaragala,0
2007,7,2007-02-10,2007-02-16,Ratnapura,2
2007,7,2007-02-10,2007-02-16,Kegalle,2
2007,7,2007-02-10,2007-02-16,Kalmune,0
2007,8,2007-02-17,2007-02-23,Colombo,28
2007,8,2007-02-17,2007-02-23,Gampaha,8
2007,8,2007-02-17,2007-02-23,Kalutara,7
2007,8,2007-02-17,2007-02-23,Kandy,5
2007,8,2007-02-17,2007-02-23,Matale,0
2007,8,2007-02-17,2007-02-23,NuwaraEliya,0
2007,8,2007-02-17,2007-02-23,Galle,4
2007,8,2007-02-17,2007-02-23,Hambanthota,1
2007,8,2007-02-17,2007-02-23,Matara,2
2007,8,2007-02-17,2007-02-23,Jaffna,0
2007,8,2007-02-17,2007-02-23,Kilinochchi,0
2007,8,2007-02-17,2007-02-23,Mannar,0
2007,8,2007-02-17,2007-02-23,Vavuniya,2
2007,8,2007-02-17,2007-02-23,Mullaitivu,0
2007,8,2007-02-17,2007-02-23,Batticaloa,1
2007,8,2007-02-17,2007-02-23,Ampara,0
2007,8,2007-02-17,2007-02-23,Trincomalee,1
2007,8,2007-02-17,2007-02-23,Kurunegala,4
2007,8,2007-02-17,2007-02-23,Puttalam,3
2007,8,2007-02-17,2007-02-23,Anuradhapura,1
2007,8,2007-02-17,2007-02-23,Polonnaruwa,1
2007,8,2007-02-17,2007-02-23,Badulla,0
2007,8,2007-02-17,2007-02-23,Monaragala,0
2007,8,2007-02-17,2007-02-23,Ratnapura,2
2007,8,2007-02-17,2007-02-23,Kegalle,2
2007,8,2007-02-17,2007-02-23,Kalmune,0
2007,9,2007-02-24,2007-03-02,Colombo,20
2007,9,2007-02-24,2007-03-02,Gampaha,5
2007,9,2007-02-24,2007-03-02,Kalutara,5
2007,9,2007-02-24,2007-03-02,Kandy,7
2007,9,2007-02-24,2007-03-02,Matale,1
2007,9,2007-02-24,2007-03-02,NuwaraEliya,0
2007,9,2007-02-24,2007-03-02,Galle,1
2007,9,2007-02-24,2007-03-02,Hambanthota,1
2007,9,2007-02-24,2007-03-02,Matara,3
2007,9,2007-02-24,2007-03-02,Jaffna,0
2007,9,2007-02-24,2007-03-02,Kilinochchi,0
2007,9,2007-02-24,2007-03-02,Mannar,0
2007,9,2007-02-24,2007-03-02,Vavuniya,0
2007,9,2007-02-24,2007-03-02,Mullaitivu,0
2007,9,2007-02-24,2007-03-02,Batticaloa,1
2007,9,2007-02-24,2007-03-02,Ampara,1
2007,9,2007-02-24,2007-03-02,Trincomalee,0
2007,9,2007-02-24,2007-03-02,Kurunegala,8
